model_5.pkl,0.7,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_5.pkl,0.7,0.6,69.91,62.78,3488,2651,4472,1501,85.62,58,131,57,78,22,72.57
model_6.pkl,0.5,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.5,0.5,66.85,66.83,3335,2363,4760,1654,76.47,85,117,20,115,36,80.56
model_6.pkl,0.5,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.5,0.55,66.85,66.83,3335,2363,4760,1654,79.08,77,121,31,104,32,78.12
model_6.pkl,0.5,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.5,0.6,66.85,66.83,3335,2363,4760,1654,80.39,70,123,40,95,30,75.69
model_6.pkl,0.6,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.6,0.5,68.07,65.51,3396,2457,4666,1593,76.47,81,117,25,110,36,78.82
model_6.pkl,0.6,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.6,0.55,68.07,65.51,3396,2457,4666,1593,79.08,73,121,36,99,32,76.39
model_6.pkl,0.6,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.6,0.6,68.07,65.51,3396,2457,4666,1593,83.01,68,127,43,92,26,76.04
model_6.pkl,0.7,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.7,0.5,69.71,63.99,3478,2565,4558,1511,77.12,76,118,32,103,35,76.74
model_6.pkl,0.7,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.7,0.55,69.71,63.99,3478,2565,4558,1511,81.05,72,124,38,97,29,76.74
model_6.pkl,0.7,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_6.pkl,0.7,0.6,69.71,63.99,3478,2565,4558,1511,84.97,62,130,51,84,23,74.31
model_7.pkl,0.5,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.5,0.5,66.71,67.95,3328,2283,4840,1661,73.86,85,113,20,115,40,79.17
model_7.pkl,0.5,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.5,0.55,66.71,67.95,3328,2283,4840,1661,78.43,81,120,26,109,33,79.51
model_7.pkl,0.5,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.5,0.6,66.71,67.95,3328,2283,4840,1661,81.05,72,124,38,97,29,76.74
model_7.pkl,0.6,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.6,0.5,68.07,66.15,3396,2411,4712,1593,75.82,84,116,22,113,37,79.51
model_7.pkl,0.6,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.6,0.55,68.07,66.15,3396,2411,4712,1593,79.08,76,121,32,103,32,77.78
model_7.pkl,0.6,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.6,0.6,68.07,66.15,3396,2411,4712,1593,81.7,69,125,42,93,28,75.69
model_7.pkl,0.7,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.7,0.5,69.69,64.37,3477,2538,4585,1512,77.78,82,119,24,111,34,79.86
model_7.pkl,0.7,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.7,0.55,69.69,64.37,3477,2538,4585,1512,81.05,72,124,38,97,29,76.74
model_7.pkl,0.7,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_7.pkl,0.7,0.6,69.69,64.37,3477,2538,4585,1512,84.97,62,130,51,84,23,74.31
model_8.pkl,0.5,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.5,0.5,66.93,67.26,3339,2332,4791,1650,74.51,82,114,24,111,39,78.12
model_8.pkl,0.5,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.5,0.55,66.93,67.26,3339,2332,4791,1650,78.43,76,120,32,103,33,77.43
model_8.pkl,0.5,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.5,0.6,66.93,67.26,3339,2332,4791,1650,81.05,70,124,41,94,29,75.69
model_8.pkl,0.6,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.6,0.5,68.19,65.91,3402,2428,4695,1587,75.16,81,115,25,110,38,78.12
model_8.pkl,0.6,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.6,0.55,68.19,65.91,3402,2428,4695,1587,79.74,75,122,34,101,31,77.43
model_8.pkl,0.6,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.6,0.6,68.19,65.91,3402,2428,4695,1587,81.7,66,125,46,89,28,74.31
model_8.pkl,0.7,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.7,0.5,69.23,64.31,3454,2542,4581,1535,76.47,81,117,26,109,36,78.47
model_8.pkl,0.7,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.7,0.55,69.23,64.31,3454,2542,4581,1535,80.39,73,123,36,99,30,77.08
model_8.pkl,0.7,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_8.pkl,0.7,0.6,69.23,64.31,3454,2542,4581,1535,82.35,61,126,53,82,27,72.22
model_9.pkl,0.5,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.5,0.5,66.65,66.8,3325,2365,4758,1664,74.51,84,114,22,113,39,78.82
model_9.pkl,0.5,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.5,0.55,66.65,66.8,3325,2365,4758,1664,77.78,77,119,31,104,34,77.43
model_9.pkl,0.5,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.5,0.6,66.65,66.8,3325,2365,4758,1664,79.08,70,121,40,95,32,75.0
model_9.pkl,0.6,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.6,0.5,67.91,65.38,3388,2466,4657,1601,75.82,81,116,25,110,37,78.47
model_9.pkl,0.6,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.6,0.55,67.91,65.38,3388,2466,4657,1601,78.43,73,120,36,99,33,76.04
model_9.pkl,0.6,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.6,0.6,67.91,65.38,3388,2466,4657,1601,80.39,66,123,46,89,30,73.61
model_9.pkl,0.7,0.5,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.7,0.5,69.03,63.67,3444,2588,4535,1545,76.47,79,117,28,107,36,77.78
model_9.pkl,0.7,0.55,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.7,0.55,69.03,63.67,3444,2588,4535,1545,79.08,70,121,40,95,32,75.0
model_9.pkl,0.7,0.6,100.0,100.0,9511,0,9957,0,100.0,100,359,0,142,0,100.0
model_9.pkl,0.7,0.6,69.03,63.67,3444,2588,4535,1545,81.7,58,125,57,78,28,70.49
