name,true_label,pred_label,prec
512,1,0,0.5
513,1,1,0.82
514,1,0,0.37
515,1,1,0.74
516,1,1,0.74
517,1,0,0.48
518,1,1,0.8
519,1,0,0.55
520,1,0,0.39
521,1,1,0.83
522,1,1,0.85
523,1,0,0.25
524,1,0,0.31
525,1,1,0.77
526,1,1,0.78
527,1,1,0.7
528,1,0,0.33
529,1,1,0.69
530,1,0,0.13
531,1,0,0.5
532,1,1,0.59
533,1,1,0.87
534,1,1,0.91
535,1,1,0.87
536,1,1,0.57
537,1,1,0.62
538,1,1,0.86
539,1,0,0.37
540,1,1,0.75
541,1,1,0.64
542,1,1,0.58
543,1,1,0.93
544,1,1,0.94
545,1,1,0.69
546,1,1,0.95
547,1,1,0.63
548,1,0,0.21
549,1,1,0.72
550,1,0,0.42
551,1,1,0.91
552,1,1,0.75
553,1,1,0.71
554,1,1,0.78
555,1,1,0.63
556,1,1,0.7
557,1,1,0.98
558,1,1,0.58
559,1,1,0.8
560,1,1,0.69
561,1,0,0.33
562,1,0,0.51
563,1,1,0.68
564,1,1,0.62
565,1,1,0.75
566,1,1,0.62
567,1,1,0.89
568,1,0,0.36
569,1,1,0.57
570,1,1,0.76
571,1,1,0.85
572,1,1,0.74
573,1,1,0.71
574,1,1,0.89
575,1,0,0.4
576,1,0,0.33
577,1,1,0.73
578,1,0,0.46
579,1,1,0.9
580,1,1,0.9
581,1,1,0.94
582,1,1,0.78
583,1,1,0.97
584,1,1,0.79
585,1,1,0.67
586,1,1,0.8
587,1,1,0.67
588,1,1,0.63
589,1,1,0.67
590,1,0,0.47
591,1,1,0.78
592,1,0,0.54
593,1,1,0.78
594,1,1,0.65
595,1,1,0.92
596,1,1,0.63
597,1,1,0.79
598,1,0,0.48
599,1,0,0.25
600,1,0,0.5
601,1,1,0.9
602,1,0,0.55
603,1,0,0.46
604,1,1,0.7
605,1,1,0.79
606,1,1,0.84
607,1,1,0.91
608,1,1,0.64
609,1,0,0.52
610,1,1,0.75
611,1,1,0.87
612,1,1,0.82
613,1,1,0.6
614,1,1,0.61
615,1,1,0.65
616,1,1,0.74
617,1,1,0.86
618,1,1,0.89
619,1,0,0.35
620,1,1,0.94
621,1,1,0.73
622,1,1,0.74
623,1,0,0.37
624,1,0,0.42
625,1,1,0.82
626,1,0,0.54
627,1,1,0.9
628,1,1,0.72
629,1,1,0.55
630,1,1,0.95
631,1,0,0.46
632,1,1,0.7
633,1,0,0.43
634,1,1,0.85
635,1,0,0.52
636,1,0,0.48
637,0,1,0.89
638,0,0,0.27
639,0,0,0.2
640,0,0,0.0
641,0,1,0.6
642,0,0,0.11
643,0,0,0.52
644,0,0,0.3
645,0,1,0.83
646,0,0,0.19
647,0,0,0.39
648,0,0,0.45
649,0,0,0.16
650,0,0,0.27
651,0,0,0.07
652,0,1,0.58
653,0,1,0.72
654,0,0,0.44
655,0,0,0.39
656,0,0,0.43
657,0,0,0.44
658,0,1,0.65
659,0,0,0.43
660,0,0,0.21
661,0,0,0.1
662,0,0,0.03
663,0,0,0.11
664,0,0,0.43
665,0,1,0.83
666,0,0,0.09
667,0,0,0.05
668,0,0,0.31
669,0,0,0.17
670,0,0,0.06
671,0,0,0.42
672,0,0,0.14
673,0,0,0.11
674,0,0,0.05
675,0,0,0.0
676,0,0,0.14
677,0,0,0.06
678,0,1,0.73
679,0,0,0.23
680,0,0,0.03
681,0,0,0.0
682,0,0,0.53
683,0,0,0.17
684,0,0,0.53
685,0,1,0.56
686,0,0,0.04
687,0,0,0.13
688,0,0,0.38
689,0,0,0.09
690,0,1,0.72
691,0,0,0.3
692,0,0,0.34
693,0,0,0.1
694,0,0,0.1
695,0,0,0.48
696,0,0,0.0
697,0,0,0.1
698,0,0,0.2
699,0,0,0.22
700,0,0,0.5
701,0,0,0.33
702,0,0,0.07
703,0,0,0.43
704,0,0,0.16
705,0,1,0.73
706,0,0,0.12
707,0,0,0.33
708,0,0,0.42
709,0,0,0.16
710,0,0,0.17
711,0,0,0.14
712,0,0,0.14
713,0,0,0.06
714,0,1,0.93
715,0,0,0.17
716,0,1,0.82
717,0,0,0.08
718,0,0,0.14
719,0,0,0.24
720,0,0,0.0
721,0,0,0.04
722,0,0,0.38
723,0,0,0.09
724,0,0,0.11
725,0,0,0.05
726,0,1,0.89
727,0,0,0.0
728,0,1,0.84
729,0,1,0.78
730,0,0,0.19
731,0,0,0.38
732,0,0,0.12
733,0,0,0.22
734,0,1,0.65
735,0,0,0.0
736,0,0,0.21
737,0,0,0.2
738,0,0,0.26
739,0,0,0.31
740,0,1,0.6
741,0,0,0.21
742,0,0,0.38
743,0,0,0.14
744,0,0,0.07
745,0,0,0.46
746,0,0,0.3
747,0,0,0.0
748,0,0,0.12
749,0,1,0.55
750,0,0,0.29
751,0,0,0.0
752,0,1,0.57
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.04
757,0,0,0.31
758,0,1,0.62
759,0,0,0.11
760,0,1,0.57
761,0,0,0.0
762,0,0,0.3
763,0,0,0.03
764,0,0,0.16
765,0,0,0.13
766,0,1,0.88
767,0,0,0.44
768,0,0,0.04
769,0,0,0.52
770,0,0,0.32
771,0,1,0.74
772,0,0,0.5
773,0,0,0.0
774,0,0,0.0
775,0,0,0.37
776,0,0,0.19
777,0,1,0.78
778,0,0,0.2
779,0,0,0.24
780,0,0,0.2
781,0,0,0.44
782,0,0,0.08
783,0,0,0.05
784,0,0,0.18
785,0,1,0.6
786,0,1,0.57
787,0,0,0.51
788,0,1,0.74
789,0,1,0.58
502,1,1,0.9
503,1,0,0.32
504,1,1,0.88
505,1,1,0.67
506,1,1,0.86
507,1,1,0.95
508,1,0,0.12
509,1,1,0.56
510,1,1,0.59
511,1,1,0.77
