name,true_label,pred_label,prec
512,1,1,0.64
513,1,1,0.82
514,1,0,0.33
515,1,1,0.68
516,1,1,0.79
517,1,1,0.62
518,1,1,0.73
519,1,1,0.62
520,1,0,0.33
521,1,1,0.73
522,1,1,0.79
523,1,0,0.38
524,1,0,0.36
525,1,1,0.79
526,1,1,0.78
527,1,1,0.74
528,1,0,0.53
529,1,1,0.74
530,1,0,0.2
531,1,1,0.65
532,1,0,0.33
533,1,1,0.79
534,1,1,0.93
535,1,1,0.82
536,1,1,0.6
537,1,0,0.51
538,1,1,0.71
539,1,1,0.6
540,1,1,0.73
541,1,1,0.86
542,1,1,0.77
543,1,1,1.0
544,1,1,0.88
545,1,1,0.72
546,1,1,0.8
547,1,0,0.54
548,1,0,0.29
549,1,0,0.41
550,1,1,0.73
551,1,1,0.82
552,1,1,0.65
553,1,1,0.83
554,1,1,0.73
555,1,1,0.6
556,1,1,0.65
557,1,1,0.96
558,1,1,0.58
559,1,1,0.88
560,1,1,0.76
561,1,0,0.43
562,1,0,0.46
563,1,1,0.71
564,1,0,0.5
565,1,1,0.78
566,1,1,0.62
567,1,1,0.84
568,1,0,0.43
569,1,1,0.61
570,1,1,0.63
571,1,1,0.77
572,1,1,0.61
573,1,1,0.72
574,1,1,0.84
575,1,1,0.71
576,1,0,0.31
577,1,1,0.73
578,1,1,0.56
579,1,1,0.75
580,1,1,0.73
581,1,1,0.76
582,1,1,0.82
583,1,1,0.84
584,1,1,0.64
585,1,1,0.73
586,1,1,0.82
587,1,1,0.77
588,1,1,0.65
589,1,1,0.64
590,1,1,0.75
591,1,1,0.74
592,1,0,0.43
593,1,1,0.82
594,1,1,0.61
595,1,1,0.88
596,1,0,0.53
597,1,1,0.79
598,1,0,0.42
599,1,0,0.41
600,1,0,0.45
601,1,1,0.83
602,1,0,0.53
603,1,0,0.46
604,1,1,0.59
605,1,1,0.82
606,1,1,0.76
607,1,1,0.89
608,1,1,0.62
609,1,1,0.66
610,1,1,0.81
611,1,1,0.79
612,1,1,0.74
613,1,1,0.64
614,1,1,0.75
615,1,1,0.69
616,1,1,0.69
617,1,1,0.66
618,1,1,0.97
619,1,0,0.36
620,1,1,0.83
621,1,0,0.49
622,1,1,0.76
623,1,0,0.41
624,1,0,0.38
625,1,1,0.91
626,1,1,0.58
627,1,1,0.81
628,1,1,0.72
629,1,1,0.71
630,1,1,0.96
631,1,1,0.65
632,1,1,0.69
633,1,0,0.35
634,1,1,0.74
635,1,0,0.52
636,1,0,0.28
637,0,1,0.91
638,0,0,0.5
639,0,0,0.28
640,0,0,0.04
641,0,1,0.64
642,0,0,0.11
643,0,1,0.57
644,0,1,0.56
645,0,1,0.77
646,0,0,0.35
647,0,0,0.39
648,0,1,0.58
649,0,0,0.37
650,0,1,0.67
651,0,0,0.4
652,0,0,0.51
653,0,1,0.83
654,0,0,0.44
655,0,0,0.39
656,0,1,0.7
657,0,1,0.56
658,0,0,0.47
659,0,0,0.24
660,0,0,0.28
661,0,0,0.07
662,0,0,0.03
663,0,0,0.11
664,0,0,0.48
665,0,1,0.67
666,0,0,0.04
667,0,0,0.09
668,0,0,0.4
669,0,0,0.1
670,0,0,0.06
671,0,0,0.33
672,0,0,0.19
673,0,0,0.07
674,0,0,0.05
675,0,0,0.0
676,0,0,0.35
677,0,0,0.12
678,0,0,0.54
679,0,0,0.41
680,0,0,0.03
681,0,0,0.0
682,0,0,0.47
683,0,0,0.17
684,0,0,0.43
685,0,0,0.28
686,0,0,0.0
687,0,0,0.13
688,0,0,0.19
689,0,0,0.09
690,0,1,0.75
691,0,0,0.4
692,0,0,0.2
693,0,0,0.1
694,0,0,0.35
695,0,1,0.67
696,0,0,0.0
697,0,0,0.03
698,0,0,0.07
699,0,0,0.13
700,0,0,0.36
701,0,0,0.15
702,0,0,0.07
703,0,0,0.39
704,0,0,0.11
705,0,1,0.7
706,0,0,0.18
707,0,0,0.16
708,0,0,0.37
709,0,0,0.08
710,0,0,0.22
711,0,0,0.11
712,0,0,0.19
713,0,0,0.06
714,0,0,0.47
715,0,0,0.13
716,0,1,0.72
717,0,0,0.0
718,0,0,0.09
719,0,0,0.17
720,0,0,0.0
721,0,0,0.04
722,0,0,0.16
723,0,0,0.09
724,0,0,0.04
725,0,0,0.09
726,0,1,0.75
727,0,0,0.16
728,0,1,0.76
729,0,1,0.74
730,0,0,0.1
731,0,0,0.38
732,0,0,0.04
733,0,0,0.22
734,0,0,0.17
735,0,0,0.0
736,0,0,0.21
737,0,0,0.33
738,0,0,0.26
739,0,0,0.14
740,0,0,0.45
741,0,0,0.21
742,0,0,0.21
743,0,0,0.14
744,0,0,0.0
745,0,0,0.38
746,0,0,0.27
747,0,0,0.0
748,0,0,0.08
749,0,0,0.45
750,0,0,0.29
751,0,0,0.0
752,0,0,0.46
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.12
757,0,0,0.39
758,0,0,0.52
759,0,0,0.06
760,0,1,0.59
761,0,0,0.0
762,0,0,0.3
763,0,0,0.03
764,0,0,0.12
765,0,0,0.13
766,0,1,0.62
767,0,0,0.41
768,0,0,0.07
769,0,0,0.39
770,0,0,0.05
771,0,0,0.37
772,0,0,0.25
773,0,0,0.0
774,0,0,0.0
775,0,0,0.37
776,0,0,0.28
777,0,1,0.72
778,0,0,0.2
779,0,0,0.16
780,0,0,0.06
781,0,0,0.24
782,0,0,0.03
783,0,0,0.05
784,0,0,0.12
785,0,0,0.48
786,0,1,0.71
787,0,0,0.54
788,0,1,0.71
789,0,0,0.39
502,1,1,0.67
503,1,0,0.41
504,1,1,0.88
505,1,1,0.56
506,1,1,0.86
507,1,1,0.92
508,1,0,0.44
509,1,1,0.75
510,1,1,0.59
511,1,1,0.75
