name,true_label,pred_label,prec
512,1,0,0.53
513,1,0,0.59
514,1,0,0.15
515,1,0,0.35
516,1,1,0.64
517,1,1,0.62
518,1,1,0.73
519,1,1,0.62
520,1,0,0.36
521,1,1,0.83
522,1,0,0.59
523,1,0,0.35
524,1,0,0.45
525,1,1,0.63
526,1,1,0.7
527,1,1,0.74
528,1,1,0.72
529,1,1,0.65
530,1,1,0.62
531,1,1,0.71
532,1,0,0.41
533,1,1,0.74
534,1,1,0.93
535,1,1,0.83
536,1,1,0.75
537,1,0,0.53
538,1,1,0.67
539,1,1,0.72
540,1,0,0.55
541,1,0,0.6
542,1,1,0.72
543,1,1,1.0
544,1,1,0.67
545,1,1,0.71
546,1,1,0.64
547,1,1,0.67
548,1,0,0.59
549,1,0,0.36
550,1,0,0.38
551,1,0,0.41
552,1,1,0.65
553,1,1,0.67
554,1,1,0.73
555,1,1,0.63
556,1,1,0.67
557,1,1,0.89
558,1,0,0.58
559,1,1,0.74
560,1,1,0.72
561,1,0,0.43
562,1,0,0.44
563,1,0,0.56
564,1,0,0.42
565,1,1,0.64
566,1,0,0.54
567,1,1,0.61
568,1,0,0.4
569,1,0,0.51
570,1,0,0.58
571,1,1,0.73
572,1,1,0.66
573,1,1,0.6
574,1,1,0.76
575,1,1,0.6
576,1,0,0.38
577,1,1,0.82
578,1,0,0.49
579,1,1,0.66
580,1,1,0.62
581,1,0,0.5
582,1,1,0.82
583,1,1,0.74
584,1,1,0.62
585,1,1,0.67
586,1,1,0.71
587,1,0,0.59
588,1,1,0.73
589,1,1,0.61
590,1,1,0.97
591,1,0,0.57
592,1,0,0.5
593,1,1,0.87
594,1,0,0.35
595,1,1,0.77
596,1,0,0.58
597,1,1,0.62
598,1,0,0.45
599,1,1,0.62
600,1,0,0.41
601,1,1,0.66
602,1,1,0.62
603,1,1,0.71
604,1,1,0.65
605,1,1,0.66
606,1,1,0.63
607,1,1,0.85
608,1,1,0.69
609,1,1,0.66
610,1,1,0.62
611,1,1,0.78
612,1,0,0.48
613,1,1,0.62
614,1,0,0.59
615,1,1,0.69
616,1,0,0.52
617,1,0,0.55
618,1,1,0.84
619,1,1,0.65
620,1,1,0.69
621,1,1,0.63
622,1,1,0.87
623,1,0,0.54
624,1,0,0.53
625,1,1,0.85
626,1,0,0.45
627,1,1,0.71
628,1,1,0.6
629,1,1,0.61
630,1,1,0.88
631,1,1,0.7
632,1,1,0.8
633,1,0,0.48
634,1,1,0.64
635,1,0,0.48
636,1,0,0.17
637,0,1,0.8
638,0,1,0.68
639,0,1,0.72
640,0,0,0.04
641,0,1,0.76
642,0,0,0.06
643,0,0,0.57
644,0,0,0.48
645,0,1,0.7
646,0,0,0.46
647,0,0,0.52
648,0,0,0.45
649,0,0,0.16
650,0,1,0.9
651,0,0,0.27
652,0,1,0.63
653,0,1,0.92
654,0,1,0.72
655,0,0,0.34
656,0,0,0.57
657,0,1,0.6
658,0,1,0.63
659,0,0,0.19
660,0,0,0.0
661,0,0,0.12
662,0,0,0.05
663,0,0,0.11
664,0,0,0.43
665,0,0,0.58
666,0,0,0.04
