name,true_label,pred_label,prec
512,1,0,0.53
513,1,1,0.62
514,1,0,0.19
515,1,0,0.32
516,1,1,0.64
517,1,1,0.61
518,1,1,0.64
519,1,0,0.59
520,1,0,0.36
521,1,1,0.75
522,1,0,0.47
523,1,0,0.33
524,1,0,0.36
525,1,0,0.52
526,1,0,0.59
527,1,1,0.74
528,1,1,0.65
529,1,1,0.63
530,1,1,0.6
531,1,1,0.76
532,1,0,0.33
533,1,1,0.68
534,1,1,0.91
535,1,1,0.81
536,1,1,0.73
537,1,0,0.45
538,1,0,0.55
539,1,1,0.64
540,1,0,0.46
541,1,0,0.55
542,1,1,0.7
543,1,1,1.0
544,1,1,0.67
545,1,1,0.71
546,1,0,0.53
547,1,0,0.57
548,1,1,0.68
549,1,0,0.38
550,1,0,0.5
551,1,0,0.41
552,1,0,0.56
553,1,1,0.67
554,1,1,0.62
555,1,1,0.63
556,1,1,0.61
557,1,1,0.85
558,1,0,0.55
559,1,1,0.7
560,1,1,0.67
561,1,0,0.33
562,1,0,0.43
563,1,0,0.58
564,1,0,0.33
565,1,1,0.63
566,1,0,0.5
567,1,0,0.58
568,1,0,0.4
569,1,0,0.48
570,1,0,0.58
571,1,1,0.71
572,1,0,0.55
573,1,0,0.52
574,1,1,0.76
575,1,0,0.57
576,1,0,0.38
577,1,1,0.82
578,1,0,0.38
579,1,1,0.64
580,1,0,0.54
581,1,0,0.5
582,1,1,0.78
583,1,1,0.66
584,1,1,0.64
585,1,0,0.48
586,1,1,0.7
587,1,0,0.53
588,1,1,0.71
589,1,1,0.61
590,1,1,0.97
591,1,1,0.61
592,1,0,0.46
593,1,1,0.82
594,1,0,0.35
595,1,1,0.69
596,1,0,0.53
597,1,1,0.6
598,1,0,0.45
599,1,1,0.62
600,1,0,0.36
601,1,0,0.55
602,1,0,0.58
603,1,1,0.75
604,1,0,0.55
605,1,1,0.63
606,1,1,0.6
607,1,1,0.83
608,1,1,0.64
609,1,1,0.68
610,1,1,0.69
611,1,1,0.76
612,1,0,0.49
613,1,0,0.58
614,1,0,0.57
615,1,1,0.69
616,1,0,0.42
617,1,0,0.45
618,1,1,0.84
619,1,1,0.64
620,1,1,0.61
621,1,0,0.51
622,1,1,0.87
623,1,0,0.5
624,1,0,0.47
625,1,1,0.82
626,1,0,0.42
627,1,1,0.7
628,1,0,0.54
629,1,1,0.61
630,1,1,0.79
631,1,1,0.65
632,1,1,0.75
633,1,0,0.41
634,1,1,0.64
635,1,0,0.41
636,1,0,0.07
637,0,1,0.71
638,0,1,0.73
639,0,1,0.72
640,0,0,0.04
641,0,1,0.8
642,0,0,0.06
643,0,0,0.57
644,0,0,0.48
645,0,1,0.67
646,0,0,0.5
647,0,0,0.42
648,0,0,0.39
649,0,0,0.21
650,0,1,0.83
651,0,0,0.2
652,0,1,0.65
653,0,1,0.92
654,0,0,0.56
655,0,0,0.21
656,0,0,0.57
657,0,1,0.6
658,0,0,0.58
659,0,0,0.17
660,0,0,0.0
661,0,0,0.05
662,0,0,0.03
663,0,0,0.07
664,0,0,0.39
665,0,0,0.42
666,0,0,0.04
667,0,0,0.09
668,0,0,0.57
669,0,0,0.1
670,0,0,0.12
