name,true_label,pred_label,prec
512,1,0,0.47
513,1,1,0.61
514,1,0,0.15
515,1,0,0.32
516,1,1,0.7
517,1,0,0.57
518,1,1,0.69
519,1,1,0.66
520,1,0,0.36
521,1,1,0.83
522,1,1,0.65
523,1,0,0.38
524,1,0,0.42
525,1,1,0.63
526,1,1,0.67
527,1,1,0.72
528,1,1,0.73
529,1,1,0.65
530,1,1,0.64
531,1,1,0.76
532,1,0,0.3
533,1,1,0.71
534,1,1,0.9
535,1,1,0.83
536,1,1,0.67
537,1,0,0.42
538,1,1,0.67
539,1,1,0.72
540,1,0,0.54
541,1,0,0.5
542,1,1,0.7
543,1,1,1.0
544,1,1,0.67
545,1,1,0.71
546,1,0,0.59
547,1,0,0.52
548,1,0,0.47
549,1,0,0.38
550,1,0,0.46
551,1,0,0.41
552,1,1,0.61
553,1,1,0.69
554,1,1,0.76
555,1,1,0.66
556,1,1,0.68
557,1,1,0.89
558,1,0,0.58
559,1,1,0.72
560,1,1,0.69
561,1,0,0.38
562,1,0,0.48
563,1,0,0.59
564,1,0,0.33
565,1,1,0.64
566,1,1,0.6
567,1,1,0.63
568,1,0,0.38
569,1,0,0.49
570,1,0,0.55
571,1,1,0.71
572,1,0,0.55
573,1,1,0.65
574,1,1,0.73
575,1,0,0.57
576,1,0,0.44
577,1,1,0.79
578,1,1,0.69
579,1,1,0.72
580,1,1,0.62
581,1,0,0.47
582,1,1,0.8
583,1,1,0.76
584,1,1,0.64
585,1,1,0.65
586,1,1,0.77
587,1,0,0.59
588,1,1,0.75
589,1,1,0.61
590,1,1,0.94
591,1,1,0.61
592,1,0,0.48
593,1,1,0.85
594,1,0,0.39
595,1,1,0.73
596,1,0,0.53
597,1,1,0.62
598,1,0,0.35
599,1,1,0.66
600,1,0,0.48
601,1,1,0.69
602,1,1,0.6
603,1,1,0.75
604,1,1,0.72
605,1,1,0.61
606,1,1,0.67
607,1,1,0.81
608,1,1,0.72
609,1,1,0.7
610,1,1,0.62
611,1,1,0.78
612,1,0,0.46
613,1,0,0.58
614,1,0,0.59
615,1,1,0.69
616,1,0,0.49
617,1,0,0.48
618,1,1,0.87
619,1,0,0.59
620,1,1,0.7
621,1,0,0.59
622,1,1,0.92
623,1,0,0.48
624,1,0,0.5
625,1,1,0.85
626,1,0,0.47
627,1,1,0.73
628,1,1,0.62
629,1,0,0.53
630,1,1,0.86
631,1,1,0.67
632,1,1,0.85
633,1,0,0.43
634,1,1,0.69
635,1,0,0.44
636,1,0,0.14
637,0,1,0.77
638,0,1,0.68
639,0,1,0.92
640,0,0,0.04
641,0,1,0.64
642,0,0,0.0
643,0,0,0.52
644,0,0,0.44
645,0,1,0.63
646,0,0,0.42
647,0,0,0.35
648,0,0,0.39
649,0,0,0.11
650,0,1,0.87
651,0,0,0.2
652,0,0,0.58
653,0,1,0.86
654,0,1,0.68
655,0,0,0.32
656,0,0,0.47
657,0,0,0.52
658,0,1,0.63
659,0,0,0.17
660,0,0,0.0
661,0,0,0.12
662,0,0,0.03
663,0,0,0.14
664,0,0,0.48
665,0,1,0.75
666,0,0,0.13
667,0,0,0.09
668,0,0,0.51
669,0,0,0.05
670,0,0,0.1
671,0,0,0.33
672,0,0,0.24
673,0,0,0.11
674,0,0,0.1
675,0,0,0.0
676,0,0,0.22
677,0,0,0.56
678,0,0,0.27
679,0,1,0.68
680,0,0,0.06
681,0,0,0.0
682,0,0,0.29
683,0,0,0.11
684,0,0,0.53
685,0,0,0.06
686,0,0,0.08
687,0,0,0.04
688,0,0,0.16
689,0,0,0.0
690,0,1,0.67
691,0,1,0.6
692,0,0,0.29
693,0,0,0.05
694,0,0,0.05
695,0,0,0.39
696,0,0,0.0
697,0,0,0.1
698,0,0,0.2
699,0,0,0.26
700,0,0,0.39
701,0,0,0.19
702,0,0,0.0
703,0,1,0.68
704,0,0,0.05
705,0,1,0.73
706,0,0,0.35
707,0,0,0.18
708,0,0,0.58
709,0,0,0.26
710,0,0,0.35
711,0,0,0.16
712,0,0,0.19
713,0,0,0.0
714,0,0,0.13
715,0,0,0.39
716,0,1,0.65
717,0,0,0.08
718,0,0,0.23
719,0,0,0.14
720,0,0,0.0
721,0,0,0.08
722,0,0,0.14
723,0,0,0.18
724,0,0,0.02
725,0,0,0.09
726,0,0,0.32
727,0,0,0.0
728,0,1,0.62
729,0,0,0.35
730,0,0,0.14
731,0,0,0.38
732,0,0,0.04
733,0,0,0.22
734,0,0,0.36
735,0,0,0.1
736,0,0,0.21
737,0,0,0.27
738,0,0,0.5
739,0,0,0.17
740,0,0,0.25
741,0,0,0.55
742,0,0,0.17
743,0,0,0.36
744,0,0,0.0
745,0,0,0.27
746,0,0,0.39
747,0,0,0.0
748,0,0,0.04
749,0,0,0.55
750,0,0,0.22
751,0,0,0.04
752,0,1,0.65
753,0,0,0.0
754,0,0,0.0
755,0,0,0.0
756,0,0,0.08
757,0,0,0.47
758,0,0,0.55
759,0,0,0.13
760,0,1,0.65
761,0,0,0.0
762,0,0,0.3
763,0,0,0.03
764,0,0,0.24
765,0,0,0.17
766,0,1,0.65
767,0,0,0.11
768,0,0,0.07
769,0,0,0.38
770,0,0,0.11
771,0,0,0.37
772,0,0,0.44
773,0,0,0.0
774,0,0,0.0
775,0,0,0.43
776,0,0,0.33
777,0,1,0.78
778,0,0,0.1
779,0,0,0.16
780,0,0,0.12
781,0,0,0.28
782,0,0,0.11
783,0,0,0.0
784,0,0,0.24
785,0,0,0.41
786,0,1,0.79
787,0,1,0.68
788,0,0,0.58
789,0,0,0.45
502,1,1,0.76
503,1,0,0.59
504,1,1,0.75
505,1,1,0.62
506,1,1,0.79
507,1,1,0.83
508,1,1,0.75
509,1,1,0.92
510,1,0,0.34
511,1,1,0.75
