name,true_label,pred_label,prec
512,1,1,0.56
513,1,1,0.76
514,1,0,0.3
515,1,1,0.81
516,1,1,0.71
517,1,1,0.77
518,1,1,0.77
519,1,1,0.82
520,1,0,0.44
521,1,1,0.81
522,1,1,0.79
523,1,0,0.46
524,1,1,0.56
525,1,1,0.71
526,1,1,0.59
527,1,1,0.72
528,1,1,0.73
529,1,1,0.85
530,1,1,0.53
531,1,1,0.94
532,1,0,0.41
533,1,1,0.79
534,1,1,0.8
535,1,1,0.84
536,1,1,0.78
537,1,1,0.62
538,1,1,0.74
539,1,1,0.81
540,1,1,0.63
541,1,1,0.57
542,1,1,0.84
543,1,1,1.0
544,1,1,0.82
545,1,1,0.81
546,1,1,0.71
547,1,1,0.74
548,1,0,0.41
549,1,0,0.45
550,1,1,0.62
551,1,1,0.65
552,1,1,0.56
553,1,1,0.86
554,1,1,0.84
555,1,1,0.84
556,1,1,0.61
557,1,1,0.98
558,1,1,0.64
559,1,1,0.86
560,1,1,0.88
561,1,1,0.62
562,1,1,0.59
563,1,1,0.71
564,1,1,0.62
565,1,1,0.75
566,1,1,0.85
567,1,1,0.88
568,1,1,0.69
569,1,1,0.63
570,1,1,0.74
571,1,1,0.71
572,1,1,0.66
573,1,1,0.67
574,1,1,0.84
575,1,1,0.57
576,1,0,0.38
577,1,1,0.88
578,1,1,0.74
579,1,1,0.82
580,1,1,0.64
581,1,1,0.74
582,1,1,0.86
583,1,1,0.87
584,1,1,0.85
585,1,1,0.69
586,1,1,0.8
587,1,1,0.6
588,1,1,0.82
589,1,1,0.52
590,1,1,0.75
591,1,1,0.7
592,1,1,0.57
593,1,1,0.98
594,1,1,0.78
595,1,1,0.96
596,1,1,0.68
597,1,1,0.63
598,1,1,0.61
599,1,1,0.5
600,1,0,0.34
601,1,1,0.79
602,1,1,0.69
603,1,1,0.83
604,1,1,0.69
605,1,1,0.82
606,1,1,0.85
607,1,1,0.96
608,1,1,0.82
609,1,1,0.86
610,1,1,0.56
611,1,1,0.79
612,1,1,0.74
613,1,1,0.68
614,1,1,0.6
615,1,1,0.76
616,1,1,0.64
617,1,1,0.75
618,1,1,0.84
619,1,1,0.62
620,1,1,0.78
621,1,1,0.66
622,1,1,0.95
623,1,1,0.61
624,1,1,0.75
625,1,1,0.82
626,1,1,0.59
627,1,1,0.74
628,1,1,0.85
629,1,1,0.68
630,1,1,0.86
631,1,1,0.7
632,1,1,0.79
633,1,1,0.61
634,1,1,0.79
635,1,1,0.59
636,1,0,0.34
637,0,1,0.77
638,0,1,0.68
639,0,0,0.2
640,0,0,0.17
641,0,1,0.76
642,0,0,0.28
643,0,1,0.7
644,0,1,0.63
645,0,1,0.73
646,0,0,0.46
647,0,0,0.26
648,0,0,0.48
649,0,0,0.21
650,0,1,0.7
651,0,0,0.47
652,0,1,0.65
653,0,1,0.81
654,0,1,0.52
655,0,0,0.32
656,0,1,0.53
657,0,1,0.68
658,0,1,0.65
659,0,0,0.48
660,0,0,0.36
661,0,0,0.12
662,0,0,0.05
663,0,0,0.21
664,0,0,0.48
665,0,1,0.5
666,0,0,0.22
667,0,0,0.32
668,0,0,0.46
669,0,0,0.15
670,0,0,0.36
671,0,0,0.35
672,0,0,0.33
673,0,0,0.14
674,0,0,0.14
675,0,0,0.0
676,0,0,0.46
677,0,1,0.81
678,0,1,0.54
679,0,1,0.64
680,0,0,0.0
681,0,0,0.35
682,0,0,0.41
683,0,0,0.06
684,0,1,0.51
685,0,0,0.33
686,0,0,0.38
687,0,0,0.26
688,0,0,0.31
689,0,0,0.23
690,0,1,0.78
691,0,1,0.75
692,0,0,0.2
693,0,0,0.19
694,0,0,0.0
695,0,1,0.58
696,0,0,0.0
697,0,0,0.19
698,0,0,0.2
699,0,0,0.13
700,0,0,0.36
701,0,0,0.26
702,0,0,0.0
703,0,1,0.71
704,0,0,0.21
705,0,1,0.79
706,0,1,0.53
707,0,0,0.26
